tconst	averageRating	numVotes
tt14564864	6.0	199
tt14565322	7.7	8
tt14574798	9.1	11
tt14576494	7.4	5
tt14589218	7.1	19
tt14589600	6.3	14
tt14590146	7.2	13
tt14593182	8.4	26
tt14598564	8.0	30
tt14599028	9.0	72
tt1460162	6.4	14
tt14601878	7.6	12
tt14604398	7.1	27
tt14605210	6.7	361
tt1460837	7.2	9
tt1461329	6.5	96
tt14616116	6.2	16
tt1461679	7.4	28
tt1461919	9.0	21
tt1461971	8.0	108
tt14620394	8.3	6
tt14625776	6.1	10
tt14627994	8.2	445
tt14629830	6.7	93
tt14630952	7.9	23
tt1463167	6.4	147
tt14634978	7.4	25
tt14635340	3.7	51
tt1463772	6.4	18
tt1464239	7.0	406
tt14642548	7.6	39
tt14643004	6.7	18
tt14643548	2.8	107
tt14643640	8.1	10
tt14644140	7.2	46
tt1465474	7.0	319
tt1465516	8.1	17
tt1465691	8.2	17
tt14665836	6.9	17
tt14668658	7.2	2712
tt1467640	8.0	4820
tt14676404	8.6	6
tt1468338	6.9	95
tt1468454	7.5	90
tt1468963	7.2	15
tt1469285	8.6	24
tt14697224	9.5	413
tt14715444	4.4	131
tt1471569	7.2	6
tt1471759	7.6	32
tt1472051	7.1	158
tt1472188	8.2	63
tt14722628	8.2	41
tt1472372	8.4	8
tt1473178	6.5	31
tt14738390	6.5	6
tt14741708	8.6	429
tt1475511	7.4	93
tt1475529	7.9	12
tt1476779	7.6	5
tt1477131	8.3	1254
tt14772998	8.5	6
tt1477432	7.7	130
tt1477619	4.4	6
tt1477634	4.4	6
tt1477808	6.8	18
tt14784858	7.1	669
tt14786506	7.6	24
tt14786520	7.8	25
tt1480141	8.0	57
tt1480252	7.5	17
tt14813204	9.3	10
tt14821146	7.2	115
tt14821358	3.8	15
tt1482640	7.3	16
tt1484210	7.7	35
tt1484292	8.1	267
tt14845620	7.1	37
tt14853302	5.9	18
tt14856370	7.8	456
tt14857364	7.8	69
tt14859644	6.9	9
tt14861450	6.2	39
tt14864148	6.2	6
tt14868076	8.5	12
tt14874518	6.7	13
tt14876618	5.6	7
tt14883094	8.7	1704
tt1488325	6.8	7
tt1489164	7.2	17
tt14893040	7.0	9
tt14904388	4.2	15
tt1490509	6.4	8
tt14906272	6.5	155
tt14906646	5.8	53
tt1490754	6.8	17
tt14911566	7.6	163
tt14924626	8.2	6
tt1493070	7.2	675
tt14932816	2.9	18
tt1493325	8.2	12
tt14934060	3.8	538
tt1494000	7.2	12
tt14944016	8.4	9
tt1495992	6.6	6
tt14962422	7.9	26
tt1496410	3.9	127
tt1496725	6.3	21
tt1498165	7.1	85
tt14984658	8.1	7
tt14990030	3.8	205
tt1499069	8.5	6
tt14993226	9.4	11
tt14993800	7.4	8
tt14998354	7.6	308
tt1500291	6.9	24
tt1500797	5.2	25
tt1501153	7.2	77
tt15011986	7.1	117
tt15018626	8.5	28
tt15027570	8.8	12
tt15029398	7.7	49
tt15033482	4.6	235
tt15034698	8.4	45
tt15034706	7.1	18
tt1503696	8.1	40
tt15042590	5.8	696
tt15047598	7.9	35
tt1505996	4.3	12
tt15060916	7.0	11
tt1506559	5.0	7
tt1506657	7.8	49
tt15077032	8.2	92
tt15077896	7.9	2109
tt1508214	7.6	7
tt15085768	9.6	6
tt1508974	9.0	23
tt15091418	6.3	80
tt15095452	6.3	139
tt15095474	7.2	295
tt15096302	7.1	17
tt1509675	7.6	2800
tt15103058	6.2	6
tt1510912	8.1	18
tt1511499	7.7	6
tt1511772	8.0	8
tt1512468	6.8	26
tt1512862	7.0	95
tt15137992	9.0	45
tt15138120	7.0	121
tt15138678	7.0	9
tt15148066	9.8	27
tt15151352	5.2	15
tt1515650	2.3	6
tt15157182	6.8	15
tt1515993	6.5	553
tt1516188	6.3	22
tt15163914	5.5	9
tt1516602	6.9	9
tt15174050	6.6	20
tt15175102	7.5	7
tt15176432	6.4	7
tt15178384	8.5	13
tt1519114	5.7	22
tt1519746	6.9	20
tt15202054	8.2	13
tt15203686	9.3	9
tt15203702	9.6	8
tt1520497	7.9	17
tt15206062	6.6	7
tt15209814	3.5	273
tt15214710	6.0	1027
tt15223078	5.7	101
tt15223902	7.4	37
tt1522435	6.6	20
tt15227742	7.5	9
tt15227986	9.0	7
tt15234108	7.9	3733
tt1524575	4.7	19246
tt1524884	7.6	36
tt15265146	8.1	39
tt15268794	8.3	9
tt1527035	7.7	28
tt1527816	4.3	147
tt15280298	8.4	16
tt1528341	8.4	10
tt15289718	8.3	20
tt1529278	4.1	35
tt1529347	7.1	35
tt15296598	6.6	59
tt15297322	5.3	99
tt15311156	8.2	6
tt1531239	7.7	34
tt1531628	8.9	36
tt15321996	8.0	94
tt15334428	6.1	23
tt15343534	8.1	35
tt15345172	8.2	13
tt15347944	9.0	25
tt15348296	7.6	5
tt15358556	4.7	28
tt15360056	7.0	153
tt15361546	6.8	15
tt15367030	7.6	6
tt1537116	7.6	40
tt1537165	8.2	16
tt15371794	7.3	15
tt1537691	6.3	8
tt1537707	6.8	48
tt1538328	6.7	150
tt15386344	8.7	6
tt1539004	7.0	8
tt1539170	8.5	36
tt15397606	6.3	93
tt15397748	7.0	19
tt15399994	8.3	442
tt15403212	5.7	79
tt15403838	6.6	6
tt1541288	7.8	3695
tt15413366	7.6	13
tt1541723	8.3	271
tt15420960	6.5	1275
tt1542293	6.6	28
tt1542865	7.7	7
tt1543111	8.7	22
tt1543272	5.7	617
tt15435606	7.1	172
tt15438588	8.2	57
tt15438596	8.2	50
tt15448116	7.1	13
tt1545021	6.3	214
tt15458984	4.9	9
tt15459818	8.9	50
tt1547129	6.8	24
tt1547520	7.0	9
tt15475278	5.9	808
tt15478378	7.3	7
tt15478968	4.8	61
tt15482778	4.7	22
tt1550050	4.9	58
tt15506424	7.1	12
tt15514606	6.4	578
tt15515800	5.8	74
tt1553271	5.0	9
tt15535986	7.9	19
tt1554362	2.8	33
tt1555078	7.8	23
tt1555390	6.9	12
tt1556193	6.6	322
tt15566936	7.8	81
tt15568742	4.5	28
tt1557905	8.0	100
tt1557910	6.2	30
tt1557977	6.7	17
tt1558061	7.4	13
tt1558575	5.0	2184
tt1559353	9.8	375
tt1559826	6.2	622
tt1559975	6.9	13
tt1560982	7.6	19
tt1561543	8.0	30
tt1561704	6.4	9
tt1563288	7.5	240
tt1563677	7.1	110
tt1563694	8.1	11
tt1564424	8.1	12
tt15645252	7.0	71
tt15654100	7.6	24
tt15656184	7.9	66
tt15660318	7.4	93
tt1568063	6.0	9
tt15681488	7.4	116
tt15683652	7.7	115
tt15685282	5.6	5
tt1568769	5.5	2282
tt15687818	6.9	11
tt15690026	5.4	11
tt1572505	6.6	79
tt15731258	7.6	8
tt15733290	7.0	10
tt15738192	7.5	12
tt15740034	9.1	14
tt15740634	5.1	157
tt1574253	8.5	13
tt15749664	7.2	20
tt1575381	7.8	6
tt15762286	6.8	5
tt1576603	7.4	2909
tt1576608	7.2	116
tt1577000	6.2	7
tt1577407	8.5	56
tt1577444	7.0	99
tt1577854	6.5	156
tt1578219	5.8	12
tt15785032	8.1	36
tt15789034	4.8	49
tt15791490	7.9	9
tt1579787	6.0	28
tt1580420	5.7	51
tt15808436	8.5	174
tt1580910	6.2	30
tt15816938	9.8	5
tt1581768	8.4	6
tt15822210	6.0	11
tt1582621	4.7	931
tt1582950	8.2	114
tt15829524	5.9	43
tt15831446	8.9	39
tt15847906	7.6	82
tt1586246	5.6	64
tt15868222	5.2	5
tt1588881	5.0	10
tt15891658	5.4	8
tt1589230	7.6	14
tt1589233	7.9	9
tt1589508	6.8	85
tt1589568	8.8	619
tt15906704	8.3	517
tt15909196	8.3	17
tt1592084	7.3	34
tt1592265	4.9	794
tt15927980	7.4	23
tt1594370	7.5	228
tt1594455	5.0	6
tt1595034	6.8	11
tt15976900	6.5	43
tt1598676	7.8	29
tt1599462	2.7	37
tt1602244	8.5	46
tt16027084	7.7	9
tt1603032	8.0	7
tt16030476	7.0	7
tt16036344	7.0	181
tt16043810	8.8	76
tt16044372	5.4	10
tt16058964	8.2	5
tt1605903	8.7	60
tt1606206	7.3	15
tt1606854	7.8	302
tt1608567	6.4	32
tt1609128	7.7	20
tt16091924	8.7	6
tt16103040	6.2	9
tt1611021	9.1	8
tt1612025	6.3	24
tt1612056	8.4	27
tt1612144	6.0	14
tt1612249	8.4	12
tt16124872	6.7	7
tt1613715	8.8	6
tt16138938	8.3	31
tt1613966	6.7	8
tt1614449	8.8	19
tt1615025	4.4	27
tt16151490	7.9	1260
tt16154656	8.1	56
tt1615552	9.5	32938
tt16161604	6.6	7
tt16163348	7.4	22
tt16174944	7.2	14
tt1618432	4.2	2026
tt1618600	8.1	529
tt1618991	7.6	8
tt1619881	4.4	13
tt1620790	6.7	112
tt16211678	6.4	7
tt1621800	8.1	742
tt16220646	8.1	8
tt1623702	7.8	11
tt1624391	1.5	497
tt1624570	8.4	5
tt16251984	7.2	30
tt16259354	7.3	32
tt16259804	6.1	841
tt16262322	7.7	6
tt1627188	6.3	9
tt16276838	6.8	9
tt16282550	6.8	988
tt16287390	7.5	27
tt16292916	2.4	92
tt16304446	6.4	38302
tt16316040	4.0	343
tt1632789	7.7	45
tt1633277	5.8	7
tt1633907	5.0	10
tt16342744	7.3	15
tt16343926	7.8	36
tt16348870	7.6	7
tt16348904	7.5	6
tt16368084	7.4	11
tt16370120	6.8	14
tt1638330	7.5	12
tt1638387	8.3	253
tt16385168	6.1	8
tt1638823	6.8	25
tt1639082	4.6	203
tt1639331	9.3	9
tt16393532	7.7	6
tt16400820	8.0	8
tt1641176	6.4	260
tt1641940	7.6	83
tt16420918	7.3	210
tt16427400	5.9	9
tt1643005	6.0	8
tt16433010	6.9	56
tt16434646	6.8	31
tt16435938	6.3	28
tt16443978	8.4	37
tt1644851	6.1	10
tt1646028	8.4	7
tt1649381	5.1	53
tt1651046	2.5	12
tt1651586	8.8	9
tt1652483	7.0	5
tt1652580	7.5	21
tt16533444	5.6	5
tt1653870	6.7	9
tt16549178	4.4	191
tt16549468	5.2	13
tt16549936	9.4	5
tt16549946	9.2	5
tt1659221	7.9	9
tt1659317	6.9	195
tt1660811	9.7	9
tt1661024	7.3	13
tt1661154	7.2	57
tt1661986	6.9	10
tt1663934	9.0	10
tt1664842	9.1	17
tt1665204	9.0	1671
tt1665306	6.6	9
tt16677752	6.8	33
tt1667793	6.8	8
tt16678774	7.6	8
tt1668985	8.0	6
tt1669222	5.5	49
tt1669786	6.9	37
tt1670643	6.9	12
tt1670730	7.9	315
tt1670823	7.9	203
tt1672013	6.7	36
tt16727328	9.3	8
tt1673286	3.4	40
tt1673339	7.7	64
tt16737164	8.2	336
tt1674823	5.5	86
tt16749880	7.6	434
tt1675757	7.3	38
tt1675883	8.1	49
tt16763828	3.8	13
tt16764408	7.3	94
tt1677341	6.9	60
tt1678963	7.1	9
tt1679164	7.0	7
tt1679595	6.3	421
tt1680865	7.8	6
tt1682456	8.7	1363
tt1683066	5.8	30
tt1683266	7.7	694
tt1683454	6.5	10
tt1684551	7.8	5383
tt1686327	4.1	782
tt1686725	7.1	22
tt16868168	7.2	32
tt1687744	6.2	7
tt16892710	7.3	163
tt16898296	7.2	6
tt1690542	5.5	306
tt1691162	7.2	109
tt16912340	9.8	9
tt1691501	7.2	9
tt1692444	6.8	13
tt1692798	7.9	1452
tt1693809	7.1	26
tt1694537	6.2	42
tt1697029	7.0	69
tt16970912	8.6	10
tt16971170	8.2	472
tt1697975	5.9	11
tt1698167	6.7	9
tt16983264	9.2	64
tt1698550	7.3	10
tt16985624	7.2	51
tt1699123	8.7	40
tt16994102	6.6	50
tt1700503	4.7	20
tt17008966	5.6	6
tt1701942	7.8	28
tt1702435	6.0	89
tt1703031	4.9	13
tt17044662	8.4	37
tt17057278	4.6	9
tt17058476	7.3	469
tt1706457	6.0	23
tt1707375	5.8	19
tt17076520	7.1	30
tt17079612	8.2	6
tt1709622	5.5	6
tt1710095	7.4	199
tt1710995	7.5	63
tt1712090	5.3	20
tt1714266	5.8	9
tt1714837	7.4	14
tt1715720	7.2	24
tt1715856	8.1	16
tt17162524	6.4	2481
tt1717978	8.8	17
tt1719983	8.0	12
tt1720088	7.3	81
tt1720738	6.6	74
tt1720868	8.2	13
tt1721691	6.9	68
tt1722073	8.5	7
tt1722373	7.9	30
tt1722636	4.6	8
tt1722760	6.9	8
tt1723311	7.2	86
tt1723656	3.8	84
tt1725280	6.5	13
tt1728040	7.7	6
tt1728130	6.3	986
tt1729154	8.4	29
tt1729529	6.6	29
tt17297234	5.5	30
tt1729765	8.1	81
tt1730633	7.6	9
tt1731217	7.8	113
tt17319440	7.4	25
tt1732797	8.2	11
tt1733109	6.4	8
tt1733528	6.5	8
tt17348396	7.9	7
tt1738643	8.3	87
tt1739115	6.9	7
tt1739324	7.4	6
tt1739342	8.3	7
tt1739488	6.4	6
tt1739870	5.6	11
tt1740007	5.8	404
tt1740499	4.9	81
tt1741558	5.3	142
tt1742069	8.2	10
tt1743894	8.8	53
tt1744635	7.3	55
tt1744810	8.2	12
tt17500400	7.4	5
tt17507008	5.7	177
tt1750971	6.3	10
tt1751228	7.8	188
tt1751449	8.2	224
tt1751784	7.7	9
tt1752498	6.3	14
tt1752911	5.7	16
tt1753305	7.3	62
tt17541486	7.4	7
tt1754220	7.4	7
tt1754410	5.1	122
tt1754570	7.6	102
tt1754648	6.0	528
tt1756916	8.2	18
tt1760945	4.9	56
tt1761988	6.7	58
tt1763850	8.0	29
tt17640270	6.6	23
tt1765746	9.2	5
tt1765856	7.9	16
tt1766384	6.1	15
tt1767771	6.4	7
tt1771187	8.0	12
tt1772961	6.1	8
tt1773636	7.7	28
tt1773661	7.2	45
tt1774646	5.0	12
tt1775560	7.9	12
tt1775871	7.4	296
tt1775949	5.9	48
tt1776252	6.2	602
tt1777067	6.4	18
tt1779038	6.4	214
tt1780983	3.6	3491
tt1781590	8.4	16
tt1781956	7.8	91
tt1782547	7.8	11
tt1783391	6.3	35
tt1784654	7.3	49
tt1785233	9.1	29
tt1785288	5.7	3465
tt1785954	8.0	14
tt1786412	6.8	15
tt1788753	7.8	9
tt1789872	6.3	8
tt1790672	6.6	78
tt1791528	6.6	111104
tt1791576	7.2	86
tt1792070	8.8	16
tt1792505	7.2	517
tt1794571	6.1	126
tt1794788	6.0	55
tt1794960	7.8	24
tt1794993	8.1	7
tt1795020	8.4	11
tt1795057	6.1	34
tt1795136	6.3	12
tt1795140	8.0	6637
tt1796494	6.3	14
tt1796647	8.7	76
tt1798185	5.9	121
tt1798215	6.2	21
tt1798704	7.6	9
tt1800704	5.4	55
tt1801119	5.7	28
tt1801787	6.4	6
tt18039808	6.5	1196
tt1805379	5.0	5
tt1806455	6.1	54
tt18070214	8.2	6
tt1807064	7.1	28
tt18072540	5.2	1461
tt18079106	8.2	67
tt1808062	5.4	10
tt1808488	7.8	7
tt1809590	7.1	13
tt1809883	6.1	9
tt18115228	8.2	6
tt1813842	7.7	251
tt1815293	9.0	10
tt1815798	6.4	52
tt1815817	4.1	134
tt1816535	7.7	13
tt1817021	7.3	16
tt1820521	8.0	29
tt18213570	7.6	52
tt1821489	5.8	167
tt1822186	8.5	14
tt1822359	6.4	8
tt1822680	7.2	7
tt18227888	7.2	20
tt18232420	2.8	9
tt18233044	5.3	31
tt18234880	6.8	5
tt1824557	7.3	127
tt18257088	6.5	318
tt1826051	4.9	109
tt18264174	5.2	108
tt18269838	7.2	1581
tt18278820	7.2	6
tt18286640	7.8	5
tt1829912	8.5	19
tt18302124	8.2	6
tt1830733	7.5	10
tt1830939	5.1	37
tt1831251	7.8	10
tt1832315	5.9	18
tt18327588	8.7	36
tt1833537	7.6	29
tt18338754	6.0	48
tt1833977	8.1	11
tt18352190	8.1	332
tt1835986	3.2	30
tt18361650	5.0	5
tt18362004	5.5	8
tt1837169	4.5	54
tt1837654	7.3	48876
tt1837758	7.5	34
tt1838521	7.2	19
tt18387162	7.9	56
tt1838720	8.3	28
tt1841211	8.1	15
tt1841696	7.0	8
tt1843670	10.0	23
tt1843884	7.8	59
tt1843994	5.9	32
tt1844114	5.4	29
tt18451504	7.4	5
tt1846489	4.6	34
tt18469968	3.6	6
tt18501982	7.2	124
tt1853758	7.5	108
tt1854287	5.2	10
tt1854489	7.3	49
tt1854651	7.0	12
tt1855269	7.4	7
tt18553702	7.9	34
tt1855505	6.3	28
tt18556126	8.9	8
tt18560574	8.4	20
tt18561174	8.1	210
tt18567826	7.8	64
tt1858522	4.7	644
tt1859626	5.4	10
tt1859776	9.8	10
tt1860234	7.8	18
tt18603284	5.2	21
tt1861439	4.5	1938
tt1862830	9.2	34
tt1863060	5.8	15
tt1863708	7.2	8
tt1864288	7.0	6870
tt1865374	1.2	38
tt1866146	7.3	7
tt1866622	6.7	26
tt1867740	8.5	13
tt1867783	8.4	5
tt1868009	7.3	10
tt1868050	6.8	32
tt1868064	7.5	118
tt1868123	7.8	1845
tt18684882	6.3	12
tt18688298	7.6	13
tt1870177	6.5	135
tt1870548	6.4	635
tt1871209	7.7	22
tt1871629	6.6	149
tt1873482	6.5	16
tt1874491	5.4	7
tt1874601	8.2	90
tt18750218	7.0	44
tt1875296	6.3	12
tt1875600	5.7	109
tt18764674	7.0	28
tt1876495	4.2	18
tt1876537	7.2	17
tt1877589	5.0	981
tt1878077	6.7	59
tt1878664	7.4	33
tt1882262	6.6	14
tt1884492	7.4	198
tt1885746	9.0	14
tt1886573	6.6	36
tt1886711	7.3	7
tt1886876	6.8	13
tt18878730	7.1	20
tt1887948	6.8	15
tt18882324	6.8	25
tt1891270	6.5	15
tt1892217	7.1	7
tt1892603	8.0	41
tt18930178	8.6	558
tt18931320	7.9	21
tt1893255	4.8	10
tt1893326	6.3	921
tt1893655	7.6	129
tt1894376	5.8	8
tt1894864	6.7	10
tt1895096	8.2	19
tt1895474	5.4	155
tt18972360	9.4	5
tt18987946	7.1	116
tt1899118	6.6	27
tt1901798	6.8	19
tt1902172	9.6	12
tt1903309	5.7	24
tt19037388	6.4	113
tt19048996	7.0	5
tt1906110	7.4	8
tt19073042	5.5	61
tt1908910	7.5	100
tt1911081	9.0	5
tt19114240	7.8	24
tt1916374	6.8	7
tt1918693	6.4	10
tt1922857	5.7	111
tt1924090	7.5	19
tt19245174	7.9	9
tt19246410	7.8	10
tt1926844	8.8	16
tt1927195	7.4	5
tt1928382	6.8	16
tt19291350	6.9	35
tt1929919	7.6	295
tt1931381	5.6	27
tt1931429	7.2	20
tt1931613	6.6	24
tt1932333	7.0	12
tt1933042	9.4	11
tt1934228	8.7	11
tt19357232	8.4	298
tt19358548	7.7	9
tt19362080	3.0	23
tt19364664	6.4	9
tt19369774	8.4	30
tt1937637	5.6	28
tt19385764	7.5	17
tt19386782	6.6	42
tt19395370	7.3	279
tt1940725	7.8	263
tt19409400	4.9	62
tt1941614	6.2	35
tt1942313	7.0	546
tt1943255	8.1	39
tt1945189	8.5	53
tt1945737	7.5	343
tt1946957	6.8	9
tt1949001	8.1	8
tt1949137	5.3	134
tt1950325	7.8	74
tt1950342	8.5	62
tt1951266	6.5	375840
tt19512798	4.2	6
tt19514938	6.7	48
tt1953816	7.5	9
tt1957481	8.1	831
tt1957867	4.6	323
tt1960735	5.2	21
tt1960788	10.0	23
tt1961224	8.0	7
tt1965211	8.2	7
tt1965482	7.2	29
tt19655540	7.4	5
tt1967225	8.4	18
tt1967689	6.9	20
tt1969876	7.6	26
tt1971050	5.0	6
tt19712470	8.5	496
tt19714682	8.0	109
tt1971927	7.8	5
tt1972025	8.5	400
tt19730260	9.0	6
tt19735448	7.3	332
tt1974232	8.6	35
tt1974624	8.0	8
tt19748394	6.9	32
tt1974875	8.1	51
tt1976303	8.0	7
tt1977423	5.4	13
tt19783300	6.8	40
tt19785474	7.2	205
tt19799504	5.3	90
tt1980043	6.9	13
tt1980552	5.2	7
tt19813408	6.3	12
tt1981385	6.9	201
tt1981903	6.5	13
tt1982564	8.4	349
tt1982707	6.3	16
tt1984427	8.2	7
tt19848718	6.8	5
tt1985378	7.3	270
tt19855526	6.4	33
tt19858482	6.9	15
tt19860384	6.8	15
tt19862804	7.6	125
tt1986835	6.5	28
tt1986933	6.2	46
tt1987132	7.7	7
tt19883556	6.1	64
tt1988473	8.0	19
tt19886730	10.0	5
tt19887032	8.2	5
tt1988841	6.2	39
tt1989993	7.6	5
tt1990878	7.5	19
tt1995329	5.2	1428
tt1995477	5.2	863
tt1996344	5.8	11
tt1998180	6.7	62
tt1998958	1.0	33
tt1999681	7.7	188
tt2004075	5.0	9
tt2004472	6.7	46
tt2006717	7.7	7
tt2008044	5.2	14
tt20089438	5.9	17
tt2009462	8.3	108
tt2010480	6.5	58
tt2011271	5.9	292
tt20113636	5.5	14
tt20115958	6.0	6
tt20116904	6.8	30
tt2013394	7.3	15
tt2014184	5.3	23
tt2014212	4.6	14
tt2014547	7.3	22
tt20203278	9.9	98
tt20205172	6.9	340
tt2021319	7.5	332
tt20221208	6.7	94
tt20222326	6.7	129
tt20223246	5.5	6
tt20223338	7.2	5
tt20237220	8.4	30
tt2024935	6.3	43
tt2025072	7.0	6
tt20251790	6.4	22
tt2025274	8.4	18
tt20253756	8.8	1105
tt2031791	5.6	10
tt2039298	9.0	3184
tt2039356	6.8	6
tt2039731	7.1	21
tt2040125	7.1	136
tt20402148	6.9	8
tt2040555	6.7	18
tt20419208	8.3	28
tt20423462	6.9	190
tt2042810	4.6	79
tt2043471	7.5	2044
tt2043687	7.9	14
tt20447606	8.8	45
tt20448756	5.0	13
tt20449596	6.5	478
tt20452710	7.9	19
tt2045699	7.1	44
tt2046356	8.6	11
tt2048698	6.4	57
tt2049010	7.4	337
tt2049504	7.2	623
tt2050321	6.9	16
tt2051704	8.6	26
tt2055692	6.3	47
tt2056173	7.1	15
tt2058426	6.8	20
tt2058902	7.7	12
tt2059181	5.4	26
tt20600790	7.8	6
tt2060098	6.4	14
tt2060573	2.6	5
tt2063804	2.7	490
tt2065648	6.8	29
tt20690196	7.5	1449
tt20695884	4.7	1663
tt2069836	7.6	16
tt2070079	5.8	12
tt2070855	8.3	231
tt2071561	8.3	78
tt20723730	4.1	812
tt20723888	8.8	31
tt2074782	8.0	25
tt20752794	5.9	15
tt2075904	8.3	325
tt2076162	6.9	10
tt20764134	8.2	5
tt20770600	9.4	10
tt20782108	5.7	6
tt20783882	7.3	237
tt2079088	8.8	48
tt2082815	8.7	25
tt2082991	3.3	17
tt2082998	3.2	16
tt2083623	6.3	7
tt2083665	8.3	15
tt20859600	9.3	8
tt20867806	7.6	9
tt20869650	6.8	146
tt20870584	10.0	6
tt2088745	7.1	4101
tt2088825	7.4	9
tt2089045	6.6	6
tt20912248	4.0	412
tt20918596	6.8	15
tt2091978	6.8	42
tt2092255	8.5	16
tt2094523	6.9	65
tt2094656	7.0	6
tt2095005	6.5	32
tt2096540	8.3	7
tt2098765	5.8	6
tt2099616	8.1	16
tt2100914	8.9	9
tt2102359	6.0	74
tt2102372	7.6	8
tt2102880	7.2	192
tt2103084	7.2	27
tt21036170	7.8	13
tt21037578	8.4	18
tt2104817	8.3	12
tt21054624	6.3	35
tt2106620	7.6	26
tt2106651	6.3	65130
tt21074552	7.7	6
tt21084620	6.6	8
tt21084974	8.4	11
tt21110020	10.0	8
tt21116272	7.0	12
tt2113788	7.7	23
tt21138126	8.6	12
tt21147028	7.4	26
tt21147328	7.7	36
tt2115390	8.9	8
tt21154958	7.0	5
tt21160112	4.0	46
tt2117841	8.9	8
tt21190316	8.4	31
tt21193264	8.5	368
tt21194980	1.1	11145
tt21195140	6.3	7
tt21195314	4.8	5
tt21198812	8.1	9
tt21200608	7.4	11
tt21203878	8.2	6
tt2121311	4.8	18
tt2121789	6.9	51
tt21221812	7.5	9
tt21223140	8.3	1547
tt2122378	8.9	9
tt2123136	5.7	46
tt2123367	8.4	27
tt21236048	5.0	1327
tt21237172	7.6	9
tt2126367	2.8	17
tt2127267	4.6	20
tt2128290	7.0	112
tt21290882	6.2	11
tt21292778	6.6	103
tt2130161	6.0	224
tt21303798	7.2	21
tt21305704	6.4	5
tt2130731	8.2	6
tt2131674	7.6	443
tt2132332	5.3	89
tt21323658	8.0	9
tt21350248	7.2	294
tt21354458	9.4	18
tt21365488	7.8	71
tt2136856	7.5	8
tt2138161	8.2	144
tt21407622	9.4	11
tt2141661	8.0	6
tt2142260	7.0	13
tt2142335	5.5	7
tt2142350	8.2	61
tt2142634	4.8	11
tt21429536	8.3	156
tt2143978	5.8	8
tt21442984	7.1	9
tt21446044	7.2	14
tt2145553	8.1	19
tt2145659	6.9	24
tt2146712	6.3	36
tt2148558	7.2	16
tt2148717	7.3	6
tt2149674	7.6	9
tt2149712	5.7	39
tt2150229	7.1	9
tt2151273	6.0	9
tt21515218	6.1	19
tt2152067	5.8	8
tt2154091	6.5	11
tt2154376	5.6	84
tt2156331	8.6	7
tt2156961	5.3	17
tt2157207	6.3	23
tt2157461	6.2	60
tt2159835	8.7	18
tt2159837	8.4	21
tt21599894	6.8	38
tt2160495	7.0	65
tt21609992	9.3	9
tt2161238	6.6	27
tt21618464	7.3	6
tt21618992	1.8	47
tt2162884	7.2	6
tt21638646	6.1	14
tt2169728	7.6	7
tt2172393	8.1	35
tt21741532	9.5	16
tt2174289	7.7	513
tt2176640	6.1	11
tt2177390	7.0	7
tt2177607	5.1	7
tt2180618	9.4	5
tt21816006	4.5	101
tt2181649	8.0	11
tt2181660	8.4	12
tt21818260	7.7	6484
tt2181884	8.4	13
tt21821298	8.2	96
tt21823972	6.8	20
tt21824672	6.6	17
tt21843442	7.3	31
tt2184681	8.0	8
tt21847560	7.8	6
tt2185315	4.6	27
tt21855724	6.8	12
tt21859710	8.5	6
tt2186797	9.2	16
tt21870884	7.0	11
tt21874756	7.1	11
tt21882454	6.7	19
tt2188701	7.8	13
tt2189791	8.2	8
tt21914892	8.2	83
tt2191557	6.7	17
tt21925838	7.2	340
tt21926326	6.1	42
tt21928702	6.3	47
tt21930144	6.3	10
tt2193117	5.5	8
tt21934914	8.3	65
tt21936168	9.1	14
tt2194344	6.7	41
tt21944462	7.5	8
tt21961184	7.2	9
tt2197643	6.4	8
tt22004832	6.2	25
tt2201186	8.0	5
tt2201533	6.9	136
tt2201655	8.3	42
tt2202593	7.1	54
tt2202595	7.0	10
tt2203077	7.6	276
tt22033890	7.9	15
tt2203648	6.2	19
tt22036872	5.6	17
tt2203831	5.6	9
tt2204343	8.0	39
tt2204820	7.5	18
tt22048876	8.4	5
tt2205916	6.9	10
tt2206204	5.9	11
tt2206694	7.6	16
tt22078494	9.0	9
tt22080158	6.0	19
tt22083198	8.4	6
tt2208594	7.8	24
tt22087440	7.4	39
tt22088826	8.5	6
tt2212730	7.7	10
tt2212907	9.4	37
tt2214219	8.0	38
tt2214722	6.1	44
tt2214918	7.4	259
tt2216679	5.5	17
tt22168494	7.8	131
tt22168848	7.0	6
tt22171558	7.5	16
tt2217354	7.2	18
tt22175702	5.3	22
tt2217787	6.4	15
tt2217911	7.2	11
tt2218260	7.6	17
tt22184632	7.0	6
tt22188790	7.7	229
tt2219020	8.5	27
tt2219440	2.3	61
tt22202862	6.7	31
tt22208482	3.5	9
tt2221787	5.6	20
tt2222025	5.2	9
tt2223451	7.9	7
tt2224351	7.7	13
tt22258226	5.4	13
tt2226203	8.4	17
tt22263556	7.1	49
tt22296902	7.2	41
tt22307502	8.3	15
tt22311492	7.2	1765
tt2231205	5.9	23
tt2231463	9.3	8
tt2232005	6.6	17
tt22325808	8.5	74
tt22326810	7.7	6
tt2233098	7.5	16
tt22335708	8.0	8
tt2234295	5.5	12
tt2239259	7.5	652
tt2240291	8.8	6
tt22406122	7.1	110
tt2241224	5.2	25
tt2242991	8.8	10
tt2243383	6.1	8
